"killer_x","killer_y","killer_z","victim_x","victim_y","victim_z","killer_side","victim_side","match_checksum"
59.880547,-1577.397217,-173.428894,27.75141,-1578.891724,-172.34375,3,3,d10ce9b4b35db17b
192.283493,-260.536011,-79.9375,-1166.576538,-673.887085,-167.96875,2,3,d10ce9b4b35db17b
-747.860291,-17.596313,-143.96875,-1071.937256,-787.86969,-131.96875,3,2,d10ce9b4b35db17b
478.68689,-1570.81543,-251.308472,-330.060425,-1599.795776,-68.1875,3,2,d10ce9b4b35db17b
123.839981,-1483.681274,-175.96875,-771.731812,-2343.560791,-177.16748,3,2,d10ce9b4b35db17b
4.383319,-1423.886597,-170.006958,56.999542,-2101.049561,-39.96875,3,2,d10ce9b4b35db17b
-694.70282,-394.368652,-168.150024,-596.639648,-1323.145752,-167.96875,3,2,d10ce9b4b35db17b
283.067078,-1711.755859,-122.07074,270.499176,-1436.037354,-175.96875,2,3,d10ce9b4b35db17b
-691.603943,-1336.971313,-167.96875,-700.396545,-946.835571,-215.96875,3,2,d10ce9b4b35db17b
-608.049194,-968.782043,-215.96875,-713.358521,-1336.674438,-167.96875,2,3,d10ce9b4b35db17b
-609.862976,-1313.641724,-167.96875,-647.426147,-972.152588,-215.96875,3,2,d10ce9b4b35db17b
-651.405579,-1112.030884,-175.949585,-807.489075,-25.392334,-168.142273,2,3,d10ce9b4b35db17b
-375.094604,-1669.869751,-167.96875,568.247375,-1563.348022,-263.96875,2,3,d10ce9b4b35db17b
1422.82373,34.476395,-167.96875,911.442505,462.144165,-254.214539,2,3,d10ce9b4b35db17b
-683.477478,-320.783081,-159.96875,-240.768127,-777.360657,-242.666809,3,2,d10ce9b4b35db17b
219.941879,-550.477051,-158.583862,-695.156921,-589.078613,-271.679626,2,3,d10ce9b4b35db17b
171.219696,-592.678528,-166.386719,-614.515076,-418.65686,-168.047424,2,3,d10ce9b4b35db17b
-285.536804,-342.682434,-163.96875,172.40358,-565.391907,-162.784546,3,2,d10ce9b4b35db17b
-1009.796692,-314.444946,-367.96875,-976.828125,-549.450989,-285.606812,2,3,d10ce9b4b35db17b
-1140.360962,801.818176,-79.96875,-998.590454,567.041016,-79.96875,3,2,d10ce9b4b35db17b
-1391.56543,710.961304,-72.252136,-802.896851,551.464966,-82.39624,3,2,d10ce9b4b35db17b
-1075.435547,656.920837,-79.96875,-1423.937378,702.582764,-50.670837,2,3,d10ce9b4b35db17b
-2367.9375,71.466797,-153.990051,-1710.762817,750.131653,-47.96875,3,2,d10ce9b4b35db17b
-1040.696289,-436.329102,-317.800537,-966.105835,460.443115,-367.96875,3,2,"42c95ab5bb33fbc9"
-1054.970581,-2333.413818,-167.96875,-337.846436,-2233.310303,-169.623047,3,2,"42c95ab5bb33fbc9"
-349.246582,-2215.016113,-171.75592,-729.958252,-1235.937134,-167.96875,2,3,"42c95ab5bb33fbc9"
-499.014038,-1467.407715,-54.833801,-576.513245,-2225.306885,-179.96875,3,2,"42c95ab5bb33fbc9"
-453.070862,-2101.789062,-179.96875,-566.673523,-1544.732788,-167.96875,2,3,"42c95ab5bb33fbc9"
-653.484558,-1949.194702,-179.96875,-474.427307,-1951.26355,-179.96875,3,2,"42c95ab5bb33fbc9"
-603.320068,-2459.42041,-167.96875,-151.567139,-2060.700195,-167.96875,3,2,"42c95ab5bb33fbc9"
-2074.60498,17.113749,-165.689331,-1989.083984,446.552765,-159.96875,3,2,"42c95ab5bb33fbc9"
-540.929077,-1495.316406,-39.96875,36.125725,-1700.321045,-167.96875,3,2,"42c95ab5bb33fbc9"
38.836266,-2045.749512,-167.96875,-230.156494,-1618.211182,-167.96875,3,2,"42c95ab5bb33fbc9"
-743.896545,-199.212158,-159.96875,-657.634949,-1008.465515,-215.96875,3,2,"42c95ab5bb33fbc9"
-696.085876,-1679.856201,-173.554199,133.730133,-1631.675537,-168.001038,3,2,"42c95ab5bb33fbc9"
-837.822632,49.620422,-166.797607,-1807.763428,626.276306,-25.53125,3,2,"42c95ab5bb33fbc9"
-837.922058,48.326767,-166.839844,-1741.368774,629.937073,-168.197754,3,2,"42c95ab5bb33fbc9"
-752.379333,141.708389,-173.785217,-1843.125732,266.309692,-161.18634,3,2,"42c95ab5bb33fbc9"
-2118.755859,816.724609,-124.218933,-1995.717407,-92.763916,-165.96875,2,3,"42c95ab5bb33fbc9"
-2249.664062,498.708313,-167.96875,-2387.948242,-78.627258,-112.545837,2,3,"42c95ab5bb33fbc9"
-1900.204468,-507.822266,-167.96875,-2114.0625,821.217896,-123.341675,3,2,"42c95ab5bb33fbc9"
-2070.190918,266.065491,-159.96875,-2398.134277,104.169296,-165.96875,3,2,"42c95ab5bb33fbc9"
-1006.268372,-72.99585,-167.96875,-1146.973389,-246.682373,-55.96875,2,3,"42c95ab5bb33fbc9"
-2500.004883,325.014679,-167.96875,-1547.360962,279.122742,-168.318298,2,3,"42c95ab5bb33fbc9"
477.413361,-1678.053223,-250.671753,-6.780701,-1487.93396,-168.890503,2,3,"42c95ab5bb33fbc9"
64.972321,-1477.34082,-175.96875,486.348541,-1652.711914,-255.139343,3,2,"42c95ab5bb33fbc9"
52.141106,-2357.765137,-39.96875,-17.341248,-1753.332764,-111.09375,2,3,"42c95ab5bb33fbc9"
-654.707031,-849.322693,-259.303711,-934.226929,107.111,-97.707947,2,3,"42c95ab5bb33fbc9"
-1026.347534,-186.953857,-367.96875,-1009.760376,-774.556152,-263.96875,3,2,"42c95ab5bb33fbc9"
-1041.325684,-766.276367,-263.96875,-678.628418,-799.745178,-263.96875,3,2,"42c95ab5bb33fbc9"
-1810.835083,-1876.296875,-263.96875,-1413.465088,-965.305969,-167.96875,2,3,"42c95ab5bb33fbc9"
-803.096375,-1207.248779,-167.96875,-621.81604,-793.513855,-263.96875,3,2,"42c95ab5bb33fbc9"
-1131.885986,-2506.562744,-167.96875,267.349457,-1541.14209,-175.96875,3,2,"42c95ab5bb33fbc9"
-771.701843,-1688.61377,-174.429993,-208.228943,-1610.418701,-167.96875,3,2,"42c95ab5bb33fbc9"
-778.352966,-1923.646484,-179.96875,-96.899536,-1513.285278,-53.96875,3,2,"42c95ab5bb33fbc9"
-538.979126,-1475.504272,-48.356567,67.902435,-2255.708984,-39.96875,3,2,"42c95ab5bb33fbc9"
-517.896545,-1630.429565,-39.968506,565.151794,-1585.56958,-263.96875,3,2,"42c95ab5bb33fbc9"
-965.779907,466.861542,-367.96875,-1030.734253,-157.546387,-367.96875,2,3,"42c95ab5bb33fbc9"
-949.448242,466.027771,-367.96875,-985.669128,25.834177,-316.140625,2,3,"42c95ab5bb33fbc9"
-555.076355,-1026.369385,-167.96875,-935.565186,-547.133057,-263.96875,3,2,"42c95ab5bb33fbc9"
-833.449219,-1307.065063,-167.96875,-800.906494,-1337.322266,-167.96875,3,2,"42c95ab5bb33fbc9"
-497.61084,-1434.667725,-81.025818,-853.121155,-1539.642456,-167.96875,3,2,"42c95ab5bb33fbc9"
-622.402039,-1126.248779,-168.840698,-608.440186,-1983.438721,-179.96875,3,2,"42c95ab5bb33fbc9"
-1208.26416,-1149.424316,-167.96875,-1068.501709,-505.979736,-191.9375,3,2,"42c95ab5bb33fbc9"
-1057.968506,-624.749084,-191.9375,-1295.827881,-991.710632,-167.96875,2,3,"42c95ab5bb33fbc9"
-283.181641,-1534.021606,-167.96875,-533.51001,-1762.257446,-179.96875,3,2,"42c95ab5bb33fbc9"
-702.820251,-2274.312744,-179.96875,-780.113953,-1712.021118,-176.770691,3,2,"42c95ab5bb33fbc9"
-694.445679,-2273.354248,-179.96875,-835.40448,-1326.16333,-167.96875,3,2,"42c95ab5bb33fbc9"
-564.64325,-2264.672607,-176.915161,-436.052979,-1566.713867,-39.96875,3,2,"42c95ab5bb33fbc9"
-807.937195,-907.233093,-167.96875,98.563614,-464.724854,-175.051819,3,2,"42c95ab5bb33fbc9"
71.576782,-2038.991943,-167.96875,-368.325745,-1574.553833,-163.96875,3,2,"42c95ab5bb33fbc9"
-699.098755,-1054.613892,-204.658081,-807.937073,-881.069519,-167.96875,2,3,"42c95ab5bb33fbc9"
-619.045288,-1078.883301,-192.523438,-655.705872,-1009.686096,-215.96875,3,2,"42c95ab5bb33fbc9"
-118.311218,-2166.328613,-167.96875,-152.987427,-2083.395264,-167.96875,3,2,"42c95ab5bb33fbc9"
-649.749634,-874.719971,-246.605103,-526.994019,-1033.616089,-167.96875,2,3,"42c95ab5bb33fbc9"
-623.687195,-1305.064087,-167.96875,-1234.144653,-1489.060669,-154.910828,2,3,"42c95ab5bb33fbc9"
-264.976929,-1613.281982,-167.96875,-696.538513,-1754.20105,-179.96875,3,2,"42c95ab5bb33fbc9"
-2292.241699,512.248108,-167.96875,-1676.209595,619.777649,-167.96875,3,2,"42c95ab5bb33fbc9"
-2355.768555,509.303162,-167.96875,-1887.018677,738.100647,-47.96875,3,2,"42c95ab5bb33fbc9"
-1998.861816,-606.703857,-167.96875,-1580.145508,790.160645,-47.96875,3,2,"42c95ab5bb33fbc9"
-2379.318604,578.445068,-125.96875,-1624.208618,863.937195,-47.96875,3,2,"42c95ab5bb33fbc9"
-1896.112549,-216.795837,-167.49762,-1560.737671,808.363831,-47.96875,3,2,"42c95ab5bb33fbc9"
-67.837952,-766.193726,-205.86792,418.826752,-421.480591,-165.306091,3,2,"42c95ab5bb33fbc9"
-2275.219482,354.278168,-166.772644,-1532.103271,139.478729,-166.96875,3,2,"42c95ab5bb33fbc9"
-2289.391602,536.205872,-164.738342,-1784.149658,529.016174,-165.71875,3,2,"42c95ab5bb33fbc9"
398.653076,-381.165649,-166.519287,-748.940186,-770.854919,-261.96875,3,2,"42c95ab5bb33fbc9"
-1142.808105,-340.981812,-55.96875,-1247.950684,-637.275879,-167.96875,3,2,"42c95ab5bb33fbc9"
54.796291,-1984.630127,-167.96875,-365.675049,-1528.062866,-167.96875,3,2,"42c95ab5bb33fbc9"
-577.4552,-1325.911987,-167.96875,-1213.143799,-1436.887329,-160.680481,2,3,"42c95ab5bb33fbc9"
-513.210693,-2394.018799,-167.96875,-109.416504,-1490.30542,-69.175354,3,2,"42c95ab5bb33fbc9"
-7.149719,-1999.520264,-39.96875,-533.589355,-2406.810303,-167.96875,2,3,"42c95ab5bb33fbc9"
-131.930786,-2048.321777,-167.96875,-67.686768,-2012.220581,-39.96875,3,2,"42c95ab5bb33fbc9"
98.964531,-1461.16748,-175.96875,-133.770264,-2063.544922,-167.96875,2,3,"42c95ab5bb33fbc9"
-990.253967,-1371.907715,-167.104797,-496.967773,-1417.512695,-94.749817,3,2,"42c95ab5bb33fbc9"
24.620707,-2147.524902,-39.96875,-163.182007,-2154.22876,-167.96875,3,2,"42c95ab5bb33fbc9"
-748.022705,-2163.142578,-179.96875,-431.815674,-2194.722168,-140.078125,3,2,"42c95ab5bb33fbc9"
-270.788452,-2165.530518,-172.667603,-748.162781,-2161.140869,-179.96875,2,3,"42c95ab5bb33fbc9"
294.574432,-1548.440063,-175.96875,-756.956421,-1910.210693,-179.96875,2,3,"42c95ab5bb33fbc9"
300.949005,-1580.681152,-175.96875,-777.733887,-1716.312012,-177.199829,2,3,"42c95ab5bb33fbc9"
-751.083313,-2274.876221,-179.96875,-1394.015503,-2398.832275,-219.382324,2,3,"42c95ab5bb33fbc9"
-1221.800171,-1239.269287,-167.96875,60.188438,-2130.990967,-39.96875,3,2,"42c95ab5bb33fbc9"
-536.617859,-2314.692139,-171.223389,-471.084961,-1891.262085,-179.96875,2,3,"42c95ab5bb33fbc9"
-1581.348267,-1449.468628,-263.919006,-1423.295898,-2314.771973,-230.842407,3,2,"42c95ab5bb33fbc9"
-1383.015625,-2392.521484,-217.603088,-1572.632935,-1448.224854,-263.815979,2,3,"42c95ab5bb33fbc9"
24.881693,-1428.813232,-172.056763,-127.923096,-1732.185303,-167.96875,2,3,"42c95ab5bb33fbc9"
-631.508728,-355.43811,-159.96875,-630.758545,-1240.440552,-167.96875,2,3,"42c95ab5bb33fbc9"
-1048.773438,-2260.645996,-167.96875,-1635.796997,-2188.827637,-256.642151,2,3,"42c95ab5bb33fbc9"
-1136.400269,-2472.511963,-167.96875,-1552.418213,-2097.016357,-255.991577,2,3,"42c95ab5bb33fbc9"
220.027069,616.246521,-250.856323,379.78183,-308.607666,-167.158264,2,3,"42c95ab5bb33fbc9"
304.332031,35.603004,-212.255371,215.736237,615.586243,-250.189941,3,2,"42c95ab5bb33fbc9"
168.044174,242.723022,-255.96875,324.382874,240.87825,-259.48822,2,3,"42c95ab5bb33fbc9"
169.887985,72.883614,-159.96875,376.779388,307.117584,-257.971924,3,2,"42c95ab5bb33fbc9"
-2321.771729,804.022888,-121.709961,-1492.459229,736.919922,-47.96875,2,3,"42c95ab5bb33fbc9"
-2100.695068,107.833481,-159.96875,-2540.839111,534.885071,-165.902466,3,2,"42c95ab5bb33fbc9"
-2158.30835,322.843567,-159.96875,-1175.280029,109.003052,-167.78363,3,2,"42c95ab5bb33fbc9"
-2244.489502,810.895691,-121.846436,-2041.003418,542.552063,-165.71875,2,3,"42c95ab5bb33fbc9"
-2342.970459,806.253174,-80.96875,-2114.072021,709.894775,-133.71936,2,3,"42c95ab5bb33fbc9"
-1074.283569,-2337.643066,-167.96875,-132.356934,-2167.585205,-75.21875,3,2,"92de1b53f67fffcd"
-250.08551,-2035.11853,-36.96875,131.906082,-1941.46167,-167.96875,2,3,"92de1b53f67fffcd"
-1043.55835,-2380.475342,-167.96875,-275.490967,-1956.340576,-99.625,3,2,"92de1b53f67fffcd"
-472.296265,-2079.420654,-179.96875,-713.091492,-2197.474854,-179.96875,2,3,"92de1b53f67fffcd"
171.453629,-1685.196655,-167.96875,-781.951355,-2038.627319,-179.96875,2,3,"92de1b53f67fffcd"
-88.920288,-2068.640381,-167.96875,-1025.607666,-1353.706543,-165.336975,3,2,"92de1b53f67fffcd"
-590.230103,-1427.640015,-167.96875,-764.093689,-1040.823975,-167.96875,3,2,"92de1b53f67fffcd"
-374.963562,-1735.048706,-167.96875,348.45401,-1530.279297,-186.191589,3,2,"92de1b53f67fffcd"
-1179.300781,-726.381348,-167.96875,452.74411,-256.211914,-159.96875,3,2,"92de1b53f67fffcd"
367.052673,-222.979004,-167.768738,-1242.17041,-736.808044,-128.96875,2,3,"92de1b53f67fffcd"
254.180756,-313.515137,-166.852844,-1177.466064,-732.255981,-167.96875,2,3,"92de1b53f67fffcd"
-124.270203,-564.570251,-217.877319,-803.974854,-885.436707,-167.96875,2,3,"92de1b53f67fffcd"
-909.929016,66.063431,-53.96875,-638.928772,-860.434509,-253.747803,3,2,"92de1b53f67fffcd"
-1656.0,-1976.0,-267.458313,-1656.0,-1976.0,-267.458313,3,3,"92de1b53f67fffcd"
-1597.605103,-1798.849487,-266.934692,-1597.605103,-1798.849487,-266.934692,3,3,"92de1b53f67fffcd"
1260.72998,179.367004,-167.96875,1260.72998,179.367004,-167.96875,2,2,"92de1b53f67fffcd"
883.516357,536.742188,-218.875,883.516357,536.742188,-218.875,2,2,"92de1b53f67fffcd"
472.592194,495.661987,-255.1875,472.592194,495.661987,-255.1875,2,2,"92de1b53f67fffcd"
1161.671387,-178.435059,-164.783264,1161.671387,-178.435059,-164.783264,2,2,"92de1b53f67fffcd"
933.82312,569.100403,-250.832153,933.82312,569.100403,-250.832153,2,2,"92de1b53f67fffcd"
-805.852356,-1202.344116,-120.175354,-438.401245,-359.401733,-165.709106,3,2,"92de1b53f67fffcd"
-686.198242,-950.301819,-215.96875,-782.312073,292.381653,-164.619629,2,3,"92de1b53f67fffcd"
-1255.868042,-1179.645386,-167.96875,-1334.536987,-971.361145,-167.96875,2,3,"92de1b53f67fffcd"
-1087.603027,-2500.034668,-167.96875,-531.974365,-1954.838257,-179.96875,3,2,"92de1b53f67fffcd"
-175.520508,-1694.171021,-167.96875,-693.235779,-2410.038574,-169.708984,2,3,"92de1b53f67fffcd"
-1607.848999,-827.739563,-165.96875,-1550.507568,-977.429871,-199.518921,2,3,"92de1b53f67fffcd"
-877.439026,-2297.940186,-169.798889,-576.796143,-1970.391113,-179.96875,3,2,"92de1b53f67fffcd"
-249.766235,-1947.157593,-167.96875,-893.17688,-2376.198242,-167.96875,2,3,"92de1b53f67fffcd"
-1409.197632,143.864441,-165.613892,-1540.148682,207.306534,-167.746094,3,2,"92de1b53f67fffcd"
-2168.564941,820.192261,-124.738892,-2061.506592,745.299438,-46.591125,3,2,"92de1b53f67fffcd"
-2114.995361,669.007324,-142.721802,-2134.130127,489.167877,-164.259766,3,2,"92de1b53f67fffcd"
-2014.876953,805.885986,-47.96875,-2186.479736,780.583923,-127.96875,2,3,"92de1b53f67fffcd"
-1823.433472,-178.484863,-170.754395,-1734.3396,822.355591,-47.96875,3,2,"92de1b53f67fffcd"
-1473.297119,149.497681,-166.96875,-2098.766846,738.489624,-43.96875,3,2,"92de1b53f67fffcd"
-506.176208,-1619.420044,-39.968506,639.992065,-1577.781494,-263.968506,3,2,"92de1b53f67fffcd"
-506.289307,-1615.570679,-39.96875,564.498169,-1554.739258,-263.96875,3,2,"92de1b53f67fffcd"
-506.54126,-1613.227173,-39.96875,403.177429,-1564.860352,-213.553772,3,2,"92de1b53f67fffcd"
-506.722168,-1611.134399,-39.96875,580.430481,-1574.127441,-263.96875,3,2,"92de1b53f67fffcd"
134.247528,-1587.496094,-172.419006,282.403015,-1502.248901,-175.96875,3,2,"92de1b53f67fffcd"
-1176.80835,-739.127258,-167.96875,-510.703735,-347.768799,-167.008362,3,2,"92de1b53f67fffcd"
-756.942078,292.931213,-163.535889,-750.332275,-365.387329,-167.899841,3,2,"92de1b53f67fffcd"
7.522943,-431.402893,-175.196228,-1164.108521,-711.106628,-167.96875,2,3,"92de1b53f67fffcd"
-738.338013,-421.768494,-168.125977,-937.137329,-69.26062,-167.967896,2,3,"92de1b53f67fffcd"
-1265.10437,-1497.906616,-151.554932,-1134.541016,-1455.115234,-164.01532,3,2,"92de1b53f67fffcd"
-791.319946,-187.742432,-160.328247,-713.805481,-953.614014,-215.96875,3,2,"92de1b53f67fffcd"
-672.81012,-1193.258179,-167.96875,-775.614197,203.844254,-172.788757,2,3,"92de1b53f67fffcd"
-760.742737,-193.837097,-159.96875,-678.500183,-1193.640747,-167.96875,3,2,"92de1b53f67fffcd"
-960.222107,-748.053467,-263.96875,-1046.988892,-52.886658,-367.96875,3,2,"92de1b53f67fffcd"
-993.880981,-2481.654785,-167.96875,251.680527,-1478.534546,-175.96875,3,2,"92de1b53f67fffcd"
-989.936768,-703.266846,-263.96875,-974.379578,-271.827576,-367.96875,3,2,"92de1b53f67fffcd"
78.648796,-2069.76709,-167.96875,-215.370239,-1727.093262,-167.96875,3,2,"92de1b53f67fffcd"
-40.787109,-2086.918457,-167.96875,-14.735718,-1600.055176,-168.095032,3,2,"92de1b53f67fffcd"
-2598.94043,423.892853,-167.96875,-1716.831909,848.856873,-47.96875,3,2,"92de1b53f67fffcd"
-739.855408,-544.902893,-265.658875,-631.65918,-1263.627319,-167.96875,2,3,"92de1b53f67fffcd"
-333.562622,-1504.038574,-163.971863,-229.150757,-1613.553589,-167.96875,3,2,"92de1b53f67fffcd"
-343.165527,-1506.839111,-164.2052,-103.555664,-1721.298096,-167.96875,3,2,"92de1b53f67fffcd"
8.16131,-2074.871338,-167.96875,-366.694031,-1552.082642,-167.96875,2,3,"92de1b53f67fffcd"
-1265.23584,-2425.690186,-191.835876,-416.068359,-2220.466797,-174.241272,3,2,"92de1b53f67fffcd"
-1127.410645,-877.149475,-167.96875,-1621.148315,-1134.598022,-238.592041,2,3,"92de1b53f67fffcd"
-789.204834,290.742004,-165.010132,-667.666443,-1330.685791,-167.96875,3,2,"92de1b53f67fffcd"
502.306488,-454.115967,-160.023376,-805.591675,-338.628784,-167.569824,2,3,"92de1b53f67fffcd"
-267.325317,-747.660034,-253.578979,-1194.806396,-624.94043,-167.96875,2,3,"92de1b53f67fffcd"
-697.402832,-808.703003,-263.96875,-420.232544,-675.468079,-273.314697,3,2,"92de1b53f67fffcd"
-180.450195,-670.793396,-237.678101,-696.40332,-810.975342,-263.96875,2,3,"92de1b53f67fffcd"
-893.916748,-372.083252,-162.527588,-1071.873169,-774.001892,-263.96875,3,2,"92de1b53f67fffcd"
-816.615784,-2320.098633,-174.220581,-717.742737,-2141.528809,-179.96875,2,3,"92de1b53f67fffcd"
-842.883728,-2308.601318,-172.396667,-487.344116,-1551.518066,-39.96875,2,3,"92de1b53f67fffcd"
-802.137268,-2248.187988,-178.703613,-658.998413,-403.903687,-168.128967,3,2,"92de1b53f67fffcd"
-844.520874,-788.850342,-221.96875,-899.969727,81.213448,-54.53125,2,3,"92de1b53f67fffcd"
268.625732,-1479.718506,-175.96875,557.772156,-1618.734619,-263.96875,3,2,"92de1b53f67fffcd"
-1185.102173,-909.46875,-167.96875,-1703.944946,-1079.99939,-187.96875,2,3,"92de1b53f67fffcd"
-876.184021,286.015106,-168.485718,-654.650085,-924.754944,-221.587585,3,2,"92de1b53f67fffcd"
-1032.032227,-2361.618164,-167.96875,-108.723267,-1937.649902,-56.46875,3,2,"92de1b53f67fffcd"
-1704.677124,-1329.039429,-256.074585,-1438.151611,-2238.436768,-240.036255,2,3,"92de1b53f67fffcd"
-281.64679,-1520.435303,-165.338257,-993.163513,-2528.538086,-167.96875,3,2,"92de1b53f67fffcd"
-861.135742,-157.344604,-167.982422,-258.994934,-861.664062,-167.96875,3,2,"92de1b53f67fffcd"
-1181.76001,-674.186279,-167.96875,-565.042603,-768.554199,-260.740784,3,2,"92de1b53f67fffcd"
-538.662415,-1437.101685,-79.078613,88.776878,-2266.26001,-39.96875,3,2,"92de1b53f67fffcd"
-501.96875,-1518.667969,-39.96875,166.427399,-1703.755005,-167.96875,3,2,"92de1b53f67fffcd"
-761.283447,-2441.081299,-169.973999,-131.506775,-1554.33606,-53.96875,3,2,"92de1b53f67fffcd"
-778.561707,-989.362549,-167.96875,-513.391785,-388.15564,-167.507446,3,2,"92de1b53f67fffcd"
-1239.388916,-716.805786,-128.96875,-341.618774,-591.378967,-269.558289,3,2,"92de1b53f67fffcd"
-799.359436,-1387.606934,-167.96875,121.79007,-2280.062988,-39.96875,3,2,"92de1b53f67fffcd"
-209.92041,-380.867188,-167.081299,-450.179382,-759.229675,-261.487915,3,2,"92de1b53f67fffcd"
-1859.432251,331.417877,-159.96875,-1546.327637,776.072693,-47.96875,3,2,"92de1b53f67fffcd"
-330.10376,-1666.484741,-167.96875,-279.791016,-1504.149292,-163.981079,2,3,"92de1b53f67fffcd"
-719.777771,-2146.65918,-179.96875,-1061.758911,-2532.716064,-167.96875,2,3,"92de1b53f67fffcd"
-1875.885864,-1900.610474,-270.945557,-1078.063721,-2447.666992,-167.96875,3,2,"92de1b53f67fffcd"
-803.362793,-2251.881348,-178.430542,-496.21814,-1437.355957,-78.875244,3,2,"92de1b53f67fffcd"
-601.793945,-1983.05896,-179.96875,-775.987366,-2112.812256,-179.96875,2,3,"92de1b53f67fffcd"
-511.744873,-2342.316162,-167.96875,-1208.273193,-2281.144775,-190.079712,3,2,"92de1b53f67fffcd"
669.860291,-1459.091797,-263.913879,490.913757,-1679.17981,-257.421936,3,2,"92de1b53f67fffcd"
-521.979187,-2284.940918,-173.217407,-748.226379,-2139.198975,-179.96875,3,2,"92de1b53f67fffcd"
-965.555359,-561.274048,-278.733093,-621.024414,-909.877197,-229.026489,2,3,"92de1b53f67fffcd"
-737.154236,-10.0672,-143.96875,-1053.719971,-711.650146,-191.96875,3,2,"92de1b53f67fffcd"
-737.49408,-21.342651,-143.96875,-898.227356,-788.963684,-221.96875,3,2,"92de1b53f67fffcd"
-698.209534,-1080.551514,-191.689331,-606.624207,-763.483948,-261.96875,3,2,"92de1b53f67fffcd"
-557.760925,-572.501343,-276.538452,-690.887939,-1075.201416,-194.36438,2,3,"92de1b53f67fffcd"
-780.48877,-420.27478,-167.544861,-486.185669,-733.787231,-261.865356,3,2,"92de1b53f67fffcd"
330.800323,588.478638,-254.373047,1174.926758,417.407471,-262.671509,3,2,"92de1b53f67fffcd"
-968.129944,-2538.597412,-167.96875,285.173279,-1586.088013,-175.96875,3,2,"92de1b53f67fffcd"
456.179932,-278.708496,-159.96875,-1247.937378,-608.122803,-167.96875,2,3,"92de1b53f67fffcd"
-885.14624,-308.114624,-166.535889,-116.94342,-417.33667,-167.874756,3,2,"92de1b53f67fffcd"
-685.02832,-825.370911,-263.96875,469.561798,-265.167358,-159.96875,3,2,"92de1b53f67fffcd"
504.808228,-523.526672,-159.96875,-842.243896,-309.985962,-166.939148,2,3,"92de1b53f67fffcd"
-1151.837891,-703.654297,-167.96875,402.318695,-209.516968,-167.500488,3,2,"92de1b53f67fffcd"
-1249.601685,499.144989,-163.096191,-2216.727051,616.49939,-144.076538,3,2,"92de1b53f67fffcd"
-1469.42334,701.834473,-47.96875,-2289.121826,462.655487,-167.96875,2,3,"92de1b53f67fffcd"
-2245.855225,-131.65686,-167.91095,-1237.478638,220.714767,-168.171875,3,2,"92de1b53f67fffcd"
-2235.71582,-78.821411,-168.576904,-1189.736938,211.057449,-169.363525,3,2,"92de1b53f67fffcd"
-938.302307,253.694916,-170.694153,-2237.382568,-69.507812,-168.447388,2,3,"92de1b53f67fffcd"
-567.067749,-2240.259766,-179.192993,-501.218872,-1518.194092,-39.96875,3,2,"92de1b53f67fffcd"
-2235.206055,-36.332886,-165.71875,-2566.863525,254.138107,-167.968689,3,2,"92de1b53f67fffcd"
-1554.64502,-90.879211,-167.923035,-1592.609009,72.198433,-167.991211,3,2,"92de1b53f67fffcd"
-735.161865,-2106.175049,-179.96875,-286.649536,-1623.025024,-167.96875,3,2,"92de1b53f67fffcd"
-124.589905,-1481.616577,-69.175354,-733.268982,-2107.921387,-179.96875,2,3,"92de1b53f67fffcd"
-542.459656,-1233.916748,-167.96875,-694.206909,-893.107117,-237.411499,3,2,"92de1b53f67fffcd"
-1282.261841,-2437.808594,-194.433228,60.657917,-2057.993652,-39.96875,3,2,"92de1b53f67fffcd"
-199.067505,-1916.051514,-167.96875,-1123.175781,-2511.728516,-167.96875,2,3,"92de1b53f67fffcd"
-204.543091,-1878.646362,-167.96875,-944.920593,-2531.12207,-104.96875,2,3,"92de1b53f67fffcd"
-1053.150391,-2476.203613,-167.96875,-163.148071,-2160.165771,-167.96875,3,2,"92de1b53f67fffcd"
-375.955444,-1528.028442,-163.96875,-124.172058,-1644.878174,-167.96875,2,3,"92de1b53f67fffcd"
-299.273438,-1565.317383,-167.96875,-493.819702,-1900.946411,-179.96875,2,3,"92de1b53f67fffcd"
519.869324,-1613.764648,-263.96875,368.393982,-1436.444824,-175.96875,2,3,"92de1b53f67fffcd"
-536.857727,-1056.05542,-167.96875,-852.879456,-608.324402,-261.946777,3,2,"92de1b53f67fffcd"
-656.671936,-1126.86438,-168.532837,-609.267639,-344.047241,-166.51355,3,2,"92de1b53f67fffcd"
-343.983032,-1564.224854,-167.96875,-743.171631,-2114.471436,-179.96875,2,3,"92de1b53f67fffcd"
-105.220764,-1878.459961,-167.96875,-1059.705688,-2519.698242,-167.96875,2,3,"92de1b53f67fffcd"
-180.811035,-1752.002319,-167.96875,-759.853577,-1601.760986,-167.96875,2,3,"92de1b53f67fffcd"
-496.067566,-1330.141968,-159.96875,-807.96875,-1235.967407,-167.96875,2,3,"92de1b53f67fffcd"
367.555328,-1447.570435,-175.96875,-72.032837,-1786.986328,-167.96875,2,3,"92de1b53f67fffcd"
375.24704,-1458.502075,-175.96875,-161.825989,-1764.985352,-167.96875,2,3,"92de1b53f67fffcd"
37.798588,-1723.795166,-167.96875,-773.69281,-1640.907837,-169.659363,2,3,"92de1b53f67fffcd"
-1022.456787,-409.804443,-331.062866,-552.598083,-1032.966187,-167.96875,3,2,"92de1b53f67fffcd"
