"arme","temps_kill"
ak-47,63.625
ak-47,68.21875
ak-47,74.046875
ak-47,36.09375
ak-47,46.390625
ak-47,89.328125
m4a1,95.875
ak-47,98.28125
m4a1,12.65625
m4a1,15.703125
ak-47,23.046875
m4a1,30.671875
awp,15.203125
ak-47,39.59375
ak-47,44.140625
awp,45.953125
awp,16.5625
ak-47,19.53125
ak-47,20.953125
ak-47,31.609375
ak-47,31.96875
ak-47,34.359375
ak-47,36.96875
ak-47,37.84375
awp,38.84375
awp,3.53125
ak-47,17.03125
m4a1,18.25
ak-47,25.078125
ak-47,31.609375
awp,45.640625
ak-47,77.046875
ak-47,16.53125
mac-10,19.921875
m4a1,22.40625
ak-47,22.921875
m4a1,32.296875
ak-47,85.625
m4a1,91.828125
ak-47,95.1875
ak-47,101.015625
ak-47,103.90625
ak-47,107.421875
m4a1,29.265625
m4a1,32.296875
ak-47,32.5625
mp9,33.765625
ak-47,33.921875
ak-47,37.828125
ak-47,45.5
ak-47,95.90625
ak-47,99.96875
ak-47,108.328125
mp9,110.96875
ak-47,83.046875
ak-47,84.6875
ak-47,87.84375
m4a1,42.6875
ak-47,35.625
ak-47,38.890625
ak-47,40.25
ak-47,42.65625
m4a1,57.734375
ak-47,58.78125
ak-47,74.46875
ak-47,76.390625
ak-47,78.578125
ak-47,83.859375
ak-47,66.171875
ak-47,68.21875
ak-47,90.125
ak-47,104.328125
ak-47,105.34375
ak-47,21.578125
ak-47,24.25
ak-47,47.9375
ak-47,80.3125
m4a1,80.71875
ak-47,81.453125
ak-47,85.5
ak-47,18.046875
m4a1,59.125
ak-47,77.96875
ak-47,79.546875
ak-47,106.546875
ak-47,15.5625
ak-47,24.875
ak-47,41.3125
m4a1,43.453125
ak-47,52.046875
m4a1,78.375
m4a1,79.578125
ak-47,51.3125
ak-47,53.1875
mp9,57.078125
awp,82.53125
ak-47,96.359375
ak-47,22.078125
ak-47,26.25
m4a1,107.8125
ak-47,107.9375
awp,108.3125
awp,110.265625
ak-47,59.125
ak-47,66.65625
ak-47,94.125
ak-47,109.796875
m4a1,65.625
m4a1,66.828125
m4a1,67.015625
m4a1,74.40625
m4a1,86.046875
m4a1,46.4375
m4a1,50.90625
m4a1,64.34375
m4a1,65.0625
m4a1,67.296875
awp,38.5625
m4a1,52.015625
awp,38.34375
ak-47,91.328125
ak-47,92.921875
ak-47,95.140625
ak-47,98.375
ak-47,99.609375
ak-47,99.734375
ak-47,44.578125
ak-47,68.6875
ak-47,71.84375
ak-47,16.78125
ak-47,36.125
ak-47,47.109375
awp,57.96875
ak-47,9.671875
ak-47,11.703125
awp,21.859375
awp,50.96875
ak-47,62.9375
m4a1,45.078125
ak-47,45.734375
ak-47,48.15625
ak-47,50.0
awp,79.15625
ak-47,81.03125
ak-47,98.75
ak-47,13.015625
ak-47,73.9375
m4a1,100.78125
m4a1,101.1875
m4a1,105.5
ak-47,106.015625
m4a1,110.171875
mac-10,24.5625
mac-10,27.234375
ak-47,27.5
ak-47,29.546875
ak-47,12.796875
ak-47,58.328125
ak-47,59.21875
ak-47,18.265625
m4a1,33.28125
m4a1,35.46875
m4a1,35.671875
ak-47,67.140625
m4a1,79.765625
ak-47,85.578125
ak-47,15.421875
ak-47,23.375
mp9,26.953125
ak-47,28.296875
ak-47,28.796875
ak-47,68.046875
awp,10.671875
ak-47,14.296875
ak-47,30.53125
ak-47,36.234375
ak-47,11.0
ak-47,11.203125
ak-47,49.1875
ak-47,64.25
ak-47,67.359375
ak-47,96.671875
ak-47,99.734375
awp,102.34375
awp,103.09375
ak-47,104.21875
m4a1,17.453125
ak-47,21.875
ak-47,24.5
m4a1,43.609375
m4a1,48.484375
ak-47,21.859375
awp,35.5
ak-47,49.96875
awp,52.84375
ak-47,56.390625
awp,57.0625
m4a1,17.34375
ak-47,53.890625
ak-47,95.234375
m4a1,101.5
ak-47,101.703125
ak-47,103.390625
mac-10,26.171875
mac-10,44.0
ak-47,39.828125
awp,70.015625
m4a1,9.640625
ak-47,74.6875
ak-47,75.125
awp,76.78125
awp,77.203125
ak-47,101.0
ak-47,101.703125
ak-47,114.078125
m4a1,15.625
m4a1,16.140625
mp9,62.265625
awp,62.71875
awp,68.90625
ak-47,84.703125
ak-47,13.203125
ak-47,58.71875
ak-47,65.71875
awp,78.109375
ak-47,85.15625
awp,85.59375
awp,58.171875
ak-47,64.25
m4a1,107.140625
m4a1,108.390625
ak-47,108.59375
ak-47,110.46875
m4a1,94.234375
ak-47,95.375
ak-47,97.90625
ak-47,98.65625
awp,99.9375
awp,102.59375
ak-47,27.90625
ak-47,28.671875
ak-47,29.671875
ak-47,32.140625
ak-47,13.5625
ak-47,14.75
ak-47,15.953125
ak-47,20.453125
ak-47,23.921875
awp,25.15625
ak-47,73.328125
ak-47,19.90625
m4a1,84.84375
awp,90.09375
m4a1,103.1875
ak-47,110.1875
ak-47,49.09375
m4a1,72.578125
m4a1,81.359375
mp9,45.921875
mp9,46.34375
m4a1,47.140625
m4a1,49.15625
m4a1,50.3125
mac-10,13.578125
m4a1,14.859375
ak-47,16.78125
m4a1,17.25
ak-47,25.9375
mac-10,33.140625
ak-47,59.765625
ak-47,43.625
ak-47,43.71875
m4a1,57.5
ak-47,59.921875
ak-47,33.484375
ak-47,34.375
ak-47,56.875
m4a1,59.203125
ak-47,65.921875
m4a1,10.703125
awp,25.78125
m4a1,27.21875
ak-47,29.890625
awp,35.234375
ak-47,55.703125
m4a1,56.875
ak-47,9.734375
ak-47,11.484375
m4a1,103.390625
awp,20.171875
mac-10,78.625
ak-47,90.234375
m4a1,97.09375
ak-47,99.734375
ak-47,99.796875
ak-47,103.296875
mac-10,13.9375
ak-47,78.453125
awp,82.5625
awp,93.9375
awp,28.296875
awp,37.890625
m4a1,61.359375
awp,74.84375
awp,97.28125
ak-47,106.359375
awp,15.234375
awp,29.4375
ak-47,35.71875
m4a1,90.015625
ak-47,93.046875
m4a1,98.109375
m4a1,103.6875
ak-47,19.046875
m4a1,30.28125
ak-47,31.03125
awp,34.0
ak-47,58.34375
ak-47,65.46875
ak-47,71.65625
ak-47,72.265625
m4a1,32.625
awp,35.640625
ak-47,36.53125
m4a1,36.921875
m4a1,37.328125
awp,41.296875
awp,63.640625
ak-47,16.375
awp,18.421875
m4a1,25.015625
ak-47,29.0625
m4a1,34.546875
m4a1,42.28125
ak-47,44.703125
ak-47,45.90625
ak-47,33.5
m4a1,41.625
ak-47,32.53125
ak-47,42.265625
ak-47,50.015625
ak-47,60.0
m4a1,62.6875
awp,70.171875
m4a1,14.765625
awp,19.71875
awp,23.203125
m4a1,30.359375
m4a1,49.765625
awp,22.125
ak-47,24.640625
ak-47,42.9375
ak-47,52.59375
ak-47,52.59375
ak-47,52.890625
awp,56.4375
ak-47,64.4375
ak-47,72.40625
m4a1,25.734375
mp9,27.609375
m4a1,38.75
ak-47,78.21875
ak-47,91.796875
mac-10,56.9375
ak-47,61.09375
ak-47,83.09375
ak-47,20.9375
ak-47,26.59375
ak-47,27.703125
ak-47,35.671875
m4a1,71.703125
ak-47,73.671875
awp,12.359375
awp,87.28125
awp,94.0625
ak-47,57.171875
ak-47,71.796875
ak-47,77.9375
ak-47,84.90625
ak-47,92.90625
ak-47,102.34375
ak-47,52.90625
ak-47,58.984375
awp,66.515625
ak-47,66.53125
m4a1,73.40625
m4a1,75.125
m4a1,75.421875
ak-47,80.0
m4a1,87.46875
mp9,32.765625
m4a1,40.078125
ak-47,40.859375
m4a1,42.078125
mp9,42.609375
ak-47,20.578125
awp,21.78125
ak-47,27.40625
ak-47,29.4375
awp,30.703125
ak-47,35.25
ak-47,59.96875
awp,68.671875
ak-47,98.3125
m4a1,14.71875
mp9,30.875
mp9,31.59375
mp9,32.21875
mac-10,44.328125
m4a1,47.90625
m4a1,52.40625
m4a1,55.0
ak-47,44.796875
ak-47,66.953125
mp9,99.078125
mp9,100.015625
ak-47,101.359375
mac-10,53.546875
mac-10,56.984375
ak-47,57.703125
ak-47,60.53125
m4a1,22.828125
ak-47,39.734375
m4a1,39.859375
m4a1,59.546875
awp,100.328125
m4a1,104.46875
m4a1,39.53125
ak-47,39.9375
ak-47,40.0
m4a1,65.03125
awp,71.015625
ak-47,71.453125
m4a1,76.53125
ak-47,79.59375
ak-47,83.359375
ak-47,58.796875
ak-47,67.90625
awp,73.484375
ak-47,78.1875
mp9,103.15625
ak-47,104.28125
mp9,83.390625
ak-47,96.703125
ak-47,105.9375
ak-47,114.40625
ak-47,48.75
ak-47,49.890625
ak-47,63.34375
m4a1,65.21875
mac-10,26.65625
mac-10,38.234375
mac-10,13.609375
mac-10,18.578125
awp,56.609375
ak-47,59.34375
ak-47,60.109375
m4a1,64.09375
m4a1,64.1875
m4a1,68.25
awp,69.0
ak-47,86.265625
awp,27.484375
m4a1,29.578125
ak-47,30.421875
ak-47,31.984375
ak-47,32.15625
awp,33.4375
ak-47,40.34375
m4a1,52.203125
mp9,18.671875
ak-47,36.0625
m4a1,69.875
m4a1,77.921875
ak-47,81.40625
ak-47,14.390625
m4a1,19.65625
ak-47,34.109375
m4a1,35.125
m4a1,37.171875
ak-47,69.4375
m4a1,72.59375
m4a1,84.765625
ak-47,16.5625
m4a1,31.59375
m4a1,36.234375
m4a1,36.46875
awp,74.359375
ak-47,77.046875
awp,81.484375
awp,84.484375
ak-47,96.453125
ak-47,106.21875
ak-47,110.953125
ak-47,113.9375
ak-47,10.375
awp,22.015625
ak-47,51.703125
awp,51.78125
ak-47,52.8125
ak-47,54.75
awp,59.21875
mac-10,25.671875
ak-47,25.890625
ak-47,26.796875
ak-47,28.453125
ak-47,48.453125
m4a1,34.9375
ak-47,36.484375
m4a1,36.828125
awp,37.53125
ak-47,38.625
awp,42.328125
m4a1,46.296875
m4a1,17.34375
m4a1,17.609375
m4a1,19.078125
m4a1,20.140625
mp9,26.5
ak-47,41.953125
ak-47,49.453125
m4a1,51.625
m4a1,53.546875
ak-47,56.28125
awp,57.375
awp,61.171875
m4a1,64.390625
awp,11.796875
ak-47,27.09375
awp,28.828125
ak-47,38.953125
awp,66.90625
ak-47,24.84375
ak-47,25.640625
ak-47,29.515625
m4a1,29.890625
awp,112.078125
awp,113.796875
m4a1,15.0
ak-47,64.625
awp,69.375
ak-47,75.875
m4a1,80.421875
ak-47,82.09375
ak-47,83.203125
ak-47,85.3125
ak-47,104.546875
mac-10,76.6875
m4a1,76.84375
awp,92.1875
m4a1,95.0
m4a1,40.53125
ak-47,42.78125
m4a1,45.421875
awp,45.734375
m4a1,48.84375
ak-47,63.1875
ak-47,78.03125
awp,78.34375
ak-47,82.625
awp,14.25
ak-47,42.59375
ak-47,54.484375
ak-47,62.25
m4a1,24.71875
awp,25.140625
m4a1,45.5625
m4a1,68.0625
awp,21.3125
awp,23.046875
ak-47,12.734375
ak-47,57.90625
awp,60.375
m4a1,18.109375
awp,65.34375
m4a1,73.8125
ak-47,74.140625
awp,78.9375
mp9,83.703125
awp,83.921875
m4a1,98.234375
ak-47,101.125
ak-47,102.140625
ak-47,105.140625
awp,110.0
ak-47,16.796875
ak-47,73.71875
ak-47,71.25
awp,75.359375
ak-47,80.421875
ak-47,81.9375
ak-47,84.59375
ak-47,84.984375
ak-47,33.5
ak-47,50.53125
ak-47,52.0
ak-47,78.125
ak-47,83.234375
ak-47,85.65625
awp,12.296875
ak-47,21.296875
m4a1,29.40625
ak-47,36.375
m4a1,40.46875
ak-47,88.59375
ak-47,108.734375
ak-47,84.5
ak-47,84.875
m4a1,96.78125
m4a1,98.6875
m4a1,101.5
m4a1,26.078125
ak-47,44.671875
ak-47,46.734375
ak-47,50.765625
awp,64.8125
awp,86.171875
m4a1,41.953125
mp9,51.578125
m4a1,59.5625
m4a1,24.59375
m4a1,31.25
m4a1,32.9375
m4a1,37.609375
m4a1,44.484375
mp9,34.890625
awp,37.078125
awp,38.953125
ak-47,42.5
m4a1,44.296875
m4a1,45.0
m4a1,30.765625
m4a1,47.03125
ak-47,49.03125
ak-47,19.09375
ak-47,22.828125
awp,36.0625
ak-47,53.4375
ak-47,53.75
ak-47,12.65625
awp,20.359375
m4a1,32.296875
m4a1,53.5
awp,55.265625
mac-10,56.328125
m4a1,65.671875
awp,72.84375
ak-47,20.28125
ak-47,63.3125
ak-47,64.71875
mac-10,67.78125
ak-47,69.265625
ak-47,28.359375
m4a1,28.796875
ak-47,29.671875
ak-47,31.171875
m4a1,63.3125
ak-47,67.3125
m4a1,85.0625
ak-47,33.34375
ak-47,34.71875
m4a1,69.375
ak-47,69.71875
ak-47,83.0625
ak-47,84.03125
awp,92.671875
ak-47,93.71875
awp,24.1875
ak-47,29.0625
ak-47,53.984375
ak-47,91.203125
ak-47,93.796875
ak-47,21.375
ak-47,91.53125
ak-47,94.03125
ak-47,94.53125
awp,97.65625
m4a1,36.734375
ak-47,38.1875
ak-47,39.515625
ak-47,41.34375
ak-47,58.546875
ak-47,60.78125
ak-47,31.90625
m4a1,38.109375
ak-47,39.609375
m4a1,43.078125
ak-47,46.234375
m4a1,52.1875
ak-47,62.109375
m4a1,69.640625
ak-47,76.96875
m4a1,18.03125
ak-47,19.875
m4a1,20.328125
ak-47,61.21875
m4a1,62.984375
ak-47,68.5625
awp,73.671875
awp,75.640625
m4a1,20.984375
awp,23.578125
m4a1,37.890625
ak-47,56.390625
ak-47,102.546875
awp,106.84375
ak-47,35.765625
ak-47,56.421875
ak-47,57.453125
ak-47,57.765625
awp,64.3125
awp,70.109375
ak-47,76.59375
awp,17.765625
ak-47,45.578125
m4a1,46.78125
ak-47,73.0625
m4a1,74.640625
ak-47,90.65625
m4a1,39.875
m4a1,42.046875
ak-47,43.046875
ak-47,47.578125
ak-47,54.25
m4a1,55.015625
ak-47,97.78125
awp,103.1875
awp,106.28125
m4a1,15.328125
ak-47,15.734375
awp,20.9375
m4a1,36.078125
ak-47,89.25
ak-47,90.8125
ak-47,96.484375
ak-47,101.140625
ak-47,23.734375
m4a1,24.671875
ak-47,26.109375
m4a1,29.796875
ak-47,30.78125
m4a1,32.484375
m4a1,32.984375
awp,40.78125
ak-47,53.0625
ak-47,75.578125
m4a1,79.453125
awp,81.5
m4a1,96.375
ak-47,113.53125
awp,13.921875
m4a1,21.796875
ak-47,28.875
m4a1,30.1875
m4a1,40.421875
m4a1,38.0
m4a1,44.609375
m4a1,14.046875
ak-47,22.84375
m4a1,36.765625
ak-47,62.953125
m4a1,31.546875
awp,32.96875
awp,35.03125
m4a1,17.8125
m4a1,45.640625
m4a1,52.40625
ak-47,52.84375
ak-47,58.921875
ak-47,41.28125
ak-47,43.234375
m4a1,103.84375
awp,106.375
ak-47,26.0625
ak-47,27.84375
awp,29.671875
m4a1,43.0625
ak-47,34.03125
ak-47,38.03125
ak-47,69.34375
ak-47,70.953125
m4a1,72.375
m4a1,73.109375
ak-47,75.34375
m4a1,10.78125
awp,33.375
awp,81.390625
m4a1,84.171875
m4a1,95.28125
ak-47,40.734375
mac-10,47.796875
ak-47,103.25
m4a1,103.6875
ak-47,105.40625
ak-47,112.90625
m4a1,9.953125
ak-47,33.09375
m4a1,23.015625
awp,24.53125
m4a1,29.890625
ak-47,30.5625
awp,33.734375
mp9,51.9375
m4a1,53.859375
m4a1,60.640625
m4a1,62.046875
mp9,63.96875
m4a1,68.40625
m4a1,13.203125
m4a1,36.375
m4a1,40.75
m4a1,60.46875
m4a1,61.875
m4a1,64.71875
ak-47,25.78125
m4a1,27.296875
ak-47,43.84375
ak-47,59.796875
ak-47,73.234375
ak-47,98.390625
m4a1,38.25
ak-47,39.796875
ak-47,41.125
awp,51.515625
m4a1,58.359375
ak-47,58.875
awp,86.96875
ak-47,92.328125
ak-47,45.828125
ak-47,47.109375
ak-47,49.375
awp,72.765625
ak-47,78.453125
m4a1,16.75
m4a1,21.71875
m4a1,35.796875
ak-47,42.09375
m4a1,85.125
m4a1,90.9375
awp,25.421875
ak-47,28.015625
awp,28.6875
awp,31.328125
m4a1,32.265625
m4a1,35.421875
m4a1,12.421875
ak-47,16.6875
ak-47,25.484375
ak-47,26.90625
ak-47,27.109375
m4a1,17.328125
ak-47,17.75
m4a1,18.984375
ak-47,20.078125
ak-47,21.3125
ak-47,21.59375
ak-47,76.25
ak-47,100.734375
ak-47,31.6875
ak-47,50.15625
ak-47,53.46875
ak-47,54.78125
mac-10,54.8125
m4a1,35.671875
ak-47,44.390625
ak-47,28.8125
ak-47,29.609375
ak-47,31.125
ak-47,34.078125
ak-47,38.90625
ak-47,21.359375
ak-47,23.578125
m4a1,53.484375
m4a1,25.484375
m4a1,41.484375
ak-47,46.078125
mp9,46.546875
ak-47,36.75
m4a1,37.953125
ak-47,39.625
ak-47,44.34375
ak-47,47.296875
ak-47,11.25
m4a1,29.921875
ak-47,31.40625
ak-47,54.796875
ak-47,61.8125
ak-47,52.703125
ak-47,55.375
ak-47,57.6875
ak-47,59.6875
ak-47,13.515625
m4a1,15.796875
ak-47,32.59375
ak-47,43.0625
ak-47,43.234375
awp,43.296875
ak-47,78.953125
ak-47,12.09375
ak-47,12.25
ak-47,14.0
m4a1,36.40625
m4a1,44.21875
ak-47,49.53125
ak-47,57.5
ak-47,13.8125
ak-47,15.703125
m4a1,16.03125
m4a1,16.15625
ak-47,19.125
ak-47,32.640625
ak-47,15.921875
ak-47,22.09375
m4a1,30.625
ak-47,34.953125
ak-47,37.8125
ak-47,44.578125
m4a1,62.359375
m4a1,67.671875
mp9,11.53125
mac-10,13.40625
m4a1,12.859375
m4a1,43.21875
ak-47,15.625
ak-47,21.359375
ak-47,26.40625
ak-47,33.640625
ak-47,81.203125
ak-47,83.4375
m4a1,20.828125
m4a1,28.390625
awp,61.171875
m4a1,75.75
m4a1,79.578125
m4a1,79.359375
ak-47,81.640625
ak-47,82.234375
mac-10,83.5625
m4a1,84.28125
m4a1,86.390625
ak-47,45.875
ak-47,48.34375
ak-47,67.609375
awp,77.75
ak-47,80.765625
awp,81.71875
ak-47,86.140625
awp,96.109375
ak-47,14.703125
awp,21.015625
awp,48.78125
ak-47,59.15625
m4a1,28.515625
awp,47.140625
awp,53.15625
ak-47,62.984375
ak-47,64.453125
mac-10,14.609375
ak-47,15.53125
awp,16.015625
ak-47,16.953125
ak-47,18.921875
ak-47,32.28125
ak-47,62.625
ak-47,62.828125
ak-47,65.671875
ak-47,69.09375
ak-47,78.765625
m4a1,85.125
ak-47,10.515625
ak-47,12.375
mac-10,14.25
mac-10,14.4375
ak-47,28.03125
ak-47,28.46875
ak-47,11.796875
ak-47,41.28125
ak-47,47.28125
ak-47,61.34375
ak-47,83.5625
mp9,14.953125
mac-10,15.0
mac-10,15.90625
mp9,16.5
mp9,24.84375
mp9,25.609375
m4a1,18.515625
m4a1,19.828125
mac-10,28.34375
mac-10,40.40625
m4a1,54.46875
m4a1,35.703125
ak-47,38.484375
m4a1,43.484375
ak-47,91.5625
ak-47,113.15625
ak-47,18.484375
awp,64.203125
m4a1,74.765625
ak-47,76.484375
ak-47,16.71875
ak-47,26.234375
ak-47,26.984375
ak-47,32.203125
ak-47,43.9375
m4a1,44.703125
ak-47,51.828125
ak-47,53.921875
ak-47,58.359375
ak-47,64.546875
ak-47,87.40625
ak-47,90.59375
m4a1,91.03125
awp,96.265625
ak-47,100.4375
ak-47,13.671875
ak-47,27.828125
m4a1,28.5625
ak-47,35.890625
ak-47,37.28125
m4a1,67.40625
awp,54.5625
ak-47,57.09375
ak-47,64.609375
ak-47,86.125
ak-47,91.625
ak-47,13.015625
ak-47,17.53125
ak-47,18.6875
ak-47,31.25
mp9,30.4375
m4a1,34.6875
m4a1,71.75
ak-47,74.59375
m4a1,75.515625
m4a1,76.015625
ak-47,76.203125
ak-47,76.609375
m4a1,80.796875
ak-47,93.421875
m4a1,99.390625
awp,34.015625
m4a1,39.328125
ak-47,79.359375
awp,14.34375
awp,92.203125
ak-47,99.109375
ak-47,102.921875
ak-47,103.5625
ak-47,35.234375
m4a1,94.625
ak-47,96.3125
awp,101.703125
ak-47,105.296875
awp,112.859375
ak-47,78.359375
m4a1,86.21875
ak-47,86.75
ak-47,86.953125
ak-47,89.671875
awp,96.125
awp,98.03125
ak-47,23.09375
ak-47,24.625
ak-47,25.4375
mp9,26.25
ak-47,64.875
ak-47,86.859375
ak-47,65.671875
ak-47,83.3125
ak-47,84.265625
m4a1,84.640625
ak-47,85.109375
awp,95.1875
ak-47,31.609375
m4a1,13.703125
m4a1,21.71875
ak-47,63.828125
m4a1,89.046875
ak-47,16.53125
ak-47,19.484375
m4a1,30.28125
m4a1,60.203125
ak-47,65.984375
m4a1,66.25
ak-47,106.59375
m4a1,109.40625
m4a1,19.828125
m4a1,20.171875
m4a1,23.03125
awp,46.453125
ak-47,52.921875
ak-47,53.796875
m4a1,71.75
awp,56.984375
ak-47,61.984375
ak-47,64.8125
ak-47,67.84375
m4a1,68.40625
ak-47,72.828125
awp,80.546875
ak-47,26.53125
m4a1,27.390625
ak-47,31.765625
awp,38.234375
awp,65.15625
m4a1,43.453125
m4a1,63.640625
ak-47,66.421875
awp,69.484375
m4a1,80.421875
awp,83.484375
awp,102.1875
m4a1,26.8125
ak-47,29.921875
ak-47,34.921875
ak-47,40.09375
m4a1,110.171875
awp,60.390625
m4a1,86.125
m4a1,89.25
ak-47,89.96875
ak-47,96.53125
awp,97.515625
awp,100.640625
awp,112.34375
ak-47,30.015625
ak-47,36.296875
ak-47,88.09375
ak-47,92.703125
ak-47,94.140625
ak-47,99.640625
ak-47,24.578125
m4a1,26.78125
m4a1,27.328125
ak-47,27.828125
m4a1,29.859375
m4a1,30.84375
m4a1,86.0625
m4a1,55.625
m4a1,56.4375
m4a1,80.3125
awp,95.0
m4a1,95.015625
m4a1,98.734375
m4a1,98.84375
m4a1,104.3125
awp,26.09375
ak-47,49.734375
m4a1,56.203125
m4a1,57.515625
m4a1,68.015625
ak-47,73.890625
ak-47,104.859375
awp,11.046875
m4a1,23.078125
ak-47,25.859375
m4a1,35.0625
m4a1,103.296875
ak-47,28.203125
awp,30.9375
ak-47,48.875
ak-47,49.203125
m4a1,49.28125
ak-47,55.390625
awp,63.0
ak-47,73.609375
awp,82.296875
m4a1,45.6875
ak-47,46.515625
ak-47,51.875
ak-47,56.78125
awp,84.4375
awp,92.875
ak-47,16.671875
m4a1,27.09375
m4a1,28.984375
ak-47,29.75
ak-47,29.875
ak-47,41.03125
awp,72.359375
awp,72.359375
ak-47,36.03125
ak-47,38.203125
ak-47,39.703125
ak-47,42.421875
ak-47,44.21875
m4a1,44.265625
m4a1,77.453125
m4a1,79.4375
awp,81.265625
m4a1,82.671875
awp,83.6875
m4a1,87.703125
m4a1,8.921875
awp,11.3125
awp,16.328125
awp,18.96875
ak-47,27.8125
ak-47,29.78125
awp,17.078125
awp,22.015625
awp,43.609375
ak-47,55.421875
ak-47,58.65625
ak-47,88.875
awp,89.609375
m4a1,39.875
m4a1,40.265625
m4a1,54.109375
m4a1,54.90625
m4a1,72.0
ak-47,10.78125
m4a1,11.421875
ak-47,72.5625
ak-47,73.09375
ak-47,73.8125
ak-47,77.640625
m4a1,39.78125
ak-47,78.0
m4a1,89.109375
ak-47,89.296875
ak-47,91.65625
m4a1,92.546875
ak-47,94.515625
m4a1,101.59375
m4a1,110.796875
ak-47,39.46875
ak-47,43.21875
ak-47,44.921875
ak-47,47.046875
mp9,86.0625
m4a1,14.046875
m4a1,49.453125
ak-47,49.578125
ak-47,50.546875
m4a1,55.359375
ak-47,86.734375
awp,96.296875
awp,96.296875
ak-47,102.265625
m4a1,103.84375
m4a1,104.921875
m4a1,105.421875
m4a1,60.4375
ak-47,61.109375
m4a1,61.9375
awp,64.171875
m4a1,75.65625
awp,8.34375
ak-47,98.828125
m4a1,88.78125
m4a1,91.609375
awp,93.453125
ak-47,101.828125
ak-47,103.484375
ak-47,106.15625
m4a1,106.265625
ak-47,89.65625
m4a1,92.25
m4a1,94.734375
ak-47,96.0
awp,99.015625
ak-47,87.21875
awp,90.15625
awp,93.671875
m4a1,93.53125
awp,94.796875
m4a1,95.703125
awp,95.78125
awp,106.25
awp,108.84375
ak-47,22.34375
awp,49.140625
awp,91.765625
ak-47,97.140625
awp,34.359375
awp,63.78125
ak-47,79.421875
ak-47,84.59375
awp,85.765625
ak-47,87.921875
m4a1,97.40625
m4a1,102.390625
ak-47,102.640625
ak-47,114.984375
m4a1,72.109375
awp,99.515625
m4a1,111.84375
ak-47,112.1875
ak-47,114.78125
ak-47,89.765625
ak-47,90.484375
ak-47,91.84375
awp,112.546875
ak-47,113.453125
m4a1,85.171875
ak-47,87.53125
m4a1,91.21875
ak-47,91.21875
m4a1,91.375
m4a1,92.296875
ak-47,62.8125
m4a1,66.234375
ak-47,67.28125
ak-47,69.921875
awp,89.359375
ak-47,103.25
ak-47,109.53125
m4a1,61.65625
ak-47,61.828125
ak-47,62.953125
ak-47,66.59375
m4a1,78.6875
ak-47,99.46875
ak-47,100.765625
m4a1,21.078125
m4a1,21.671875
ak-47,21.9375
awp,23.53125
awp,27.03125
m4a1,79.96875
ak-47,64.984375
m4a1,66.75
ak-47,69.09375
ak-47,70.484375
ak-47,73.796875
m4a1,94.671875
m4a1,15.5
m4a1,16.1875
ak-47,9.359375
ak-47,77.390625
ak-47,94.71875
m4a1,59.78125
m4a1,70.171875
ak-47,77.9375
ak-47,96.234375
mac-10,74.78125
m4a1,82.5625
ak-47,85.828125
ak-47,86.109375
awp,8.75
ak-47,68.625
ak-47,93.4375
m4a1,94.75
m4a1,110.28125
m4a1,113.203125
ak-47,14.09375
ak-47,21.453125
ak-47,22.578125
ak-47,30.1875
ak-47,37.015625
awp,16.1875
m4a1,83.765625
ak-47,84.296875
ak-47,89.359375
ak-47,112.25
awp,113.3125
ak-47,66.328125
m4a1,71.96875
m4a1,72.78125
ak-47,72.9375
awp,75.640625
ak-47,79.40625
awp,102.828125
m4a1,107.421875
m4a1,114.03125
awp,13.6875
awp,40.53125
awp,44.59375
awp,55.640625
awp,62.234375
ak-47,68.078125
ak-47,21.234375
awp,22.40625
awp,28.28125
ak-47,81.421875
ak-47,84.609375
ak-47,84.953125
ak-47,84.96875
ak-47,86.890625
ak-47,95.515625
ak-47,96.21875
ak-47,52.546875
mac-10,57.75
ak-47,58.9375
mac-10,60.328125
mac-10,9.59375
ak-47,22.984375
ak-47,30.28125
m4a1,33.625
m4a1,43.5
awp,44.796875
ak-47,46.125
ak-47,47.015625
m4a1,13.90625
ak-47,45.578125
ak-47,54.0
ak-47,56.515625
ak-47,64.3125
ak-47,80.375
ak-47,83.828125
ak-47,83.890625
ak-47,87.921875
ak-47,90.578125
awp,28.59375
awp,83.265625
m4a1,83.625
m4a1,92.03125
m4a1,93.5
ak-47,39.109375
ak-47,40.375
awp,43.40625
ak-47,53.171875
ak-47,65.34375
ak-47,69.859375
ak-47,70.65625
ak-47,73.140625
awp,84.203125
awp,89.03125
m4a1,91.828125
ak-47,37.21875
ak-47,42.96875
ak-47,80.65625
ak-47,113.484375
ak-47,81.28125
ak-47,82.625
mac-10,111.734375
m4a1,60.4375
ak-47,61.125
m4a1,66.109375
mac-10,67.234375
ak-47,69.828125
awp,73.3125
awp,96.171875
mac-10,35.9375
awp,37.765625
awp,40.96875
ak-47,45.03125
m4a1,51.046875
ak-47,51.140625
m4a1,57.328125
m4a1,64.5625
ak-47,28.375
mac-10,45.28125
awp,47.609375
awp,50.796875
ak-47,52.65625
ak-47,24.25
awp,24.828125
m4a1,41.296875
ak-47,43.796875
ak-47,45.25
awp,46.90625
awp,22.578125
m4a1,56.078125
ak-47,59.828125
m4a1,61.0625
m4a1,66.375
awp,15.5625
ak-47,20.40625
m4a1,26.84375
ak-47,58.765625
ak-47,65.703125
ak-47,73.421875
ak-47,103.9375
ak-47,61.875
ak-47,70.53125
