"match_checksum","number","winner_side"
"54b35618beb58bdb",12,3
aa887fec86d43964,1,3
aa887fec86d43964,2,3
aa887fec86d43964,3,2
aa887fec86d43964,4,3
aa887fec86d43964,5,2
aa887fec86d43964,6,2
aa887fec86d43964,7,3
aa887fec86d43964,8,2
aa887fec86d43964,9,2
aa887fec86d43964,10,2
aa887fec86d43964,11,2
aa887fec86d43964,12,2
"96d88a7d1329b7",1,3
"96d88a7d1329b7",2,3
"96d88a7d1329b7",3,2
"96d88a7d1329b7",4,2
"96d88a7d1329b7",5,2
"96d88a7d1329b7",6,3
"96d88a7d1329b7",7,3
"96d88a7d1329b7",8,3
"96d88a7d1329b7",9,3
"96d88a7d1329b7",10,3
"96d88a7d1329b7",11,2
"96d88a7d1329b7",12,3
e89633500c24ccd,1,3
e89633500c24ccd,2,3
e89633500c24ccd,3,2
e89633500c24ccd,4,3
e89633500c24ccd,5,2
e89633500c24ccd,6,2
e89633500c24ccd,7,2
e89633500c24ccd,8,2
e89633500c24ccd,9,2
e89633500c24ccd,10,3
e89633500c24ccd,11,3
e89633500c24ccd,12,3
d80c62ce8d30388d,1,3
d80c62ce8d30388d,2,3
d80c62ce8d30388d,3,2
d80c62ce8d30388d,4,3
d80c62ce8d30388d,5,2
d80c62ce8d30388d,6,2
d80c62ce8d30388d,7,3
d80c62ce8d30388d,8,2
d80c62ce8d30388d,9,2
d80c62ce8d30388d,10,2
d80c62ce8d30388d,11,2
d80c62ce8d30388d,12,3
"3c86ebc2f0e6509b",1,3
"3c86ebc2f0e6509b",2,3
"3c86ebc2f0e6509b",3,3
"3c86ebc2f0e6509b",4,3
"3c86ebc2f0e6509b",5,3
"3c86ebc2f0e6509b",6,3
"3c86ebc2f0e6509b",7,2
"3c86ebc2f0e6509b",8,3
"3c86ebc2f0e6509b",9,3
"3c86ebc2f0e6509b",10,2
"3c86ebc2f0e6509b",11,2
"3c86ebc2f0e6509b",12,3
a62fe0afd3034f42,1,2
a62fe0afd3034f42,2,2
a62fe0afd3034f42,3,2
a62fe0afd3034f42,4,3
a62fe0afd3034f42,5,2
a62fe0afd3034f42,6,2
a62fe0afd3034f42,7,2
a62fe0afd3034f42,8,2
a62fe0afd3034f42,9,2
a62fe0afd3034f42,10,3
a62fe0afd3034f42,11,2
a62fe0afd3034f42,12,3
f419c1b7c8dcac90,1,3
f419c1b7c8dcac90,2,2
f419c1b7c8dcac90,3,2
f419c1b7c8dcac90,4,2
f419c1b7c8dcac90,5,3
f419c1b7c8dcac90,6,3
f419c1b7c8dcac90,7,3
f419c1b7c8dcac90,8,2
f419c1b7c8dcac90,9,2
f419c1b7c8dcac90,10,2
f419c1b7c8dcac90,11,2
f419c1b7c8dcac90,12,3
"533b48fe92702f05",1,2
"533b48fe92702f05",2,3
"533b48fe92702f05",3,2
"533b48fe92702f05",4,2
"533b48fe92702f05",5,2
"533b48fe92702f05",6,2
"533b48fe92702f05",7,2
"533b48fe92702f05",8,2
"533b48fe92702f05",9,2
"533b48fe92702f05",10,2
"533b48fe92702f05",11,2
"533b48fe92702f05",12,2
"8f3c21b20f84062a",1,2
"8f3c21b20f84062a",2,2
"8f3c21b20f84062a",3,2
"8f3c21b20f84062a",4,2
"8f3c21b20f84062a",5,2
"8f3c21b20f84062a",6,2
"8f3c21b20f84062a",7,2
"8f3c21b20f84062a",8,2
"8f3c21b20f84062a",9,2
"8f3c21b20f84062a",10,3
"8f3c21b20f84062a",11,2
"8f3c21b20f84062a",12,2
"54b45a1874b21831",1,2
"54b45a1874b21831",2,2
"54b45a1874b21831",3,3
"54b45a1874b21831",4,3
"54b45a1874b21831",5,3
"54b45a1874b21831",6,2
"54b45a1874b21831",7,2
"54b45a1874b21831",8,3
"54b45a1874b21831",9,2
"54b45a1874b21831",10,2
"54b45a1874b21831",11,3
"54b45a1874b21831",12,2
"8329f6b8ad1a48a0",1,3
"8329f6b8ad1a48a0",2,3
"8329f6b8ad1a48a0",3,3
"8329f6b8ad1a48a0",4,2
"8329f6b8ad1a48a0",5,2
"8329f6b8ad1a48a0",6,2
"8329f6b8ad1a48a0",7,2
"8329f6b8ad1a48a0",8,2
"8329f6b8ad1a48a0",9,3
"8329f6b8ad1a48a0",10,3
"8329f6b8ad1a48a0",11,2
"8329f6b8ad1a48a0",12,3
"79e72cc113e197a3",1,2
"79e72cc113e197a3",2,2
"79e72cc113e197a3",3,2
"79e72cc113e197a3",4,2
"79e72cc113e197a3",5,3
"79e72cc113e197a3",6,3
"79e72cc113e197a3",7,2
"79e72cc113e197a3",8,2
"79e72cc113e197a3",9,2
"79e72cc113e197a3",10,3
"79e72cc113e197a3",11,3
"79e72cc113e197a3",12,2
b9472c5fd681ff1f,1,3
b9472c5fd681ff1f,2,3
b9472c5fd681ff1f,3,3
b9472c5fd681ff1f,4,3
b9472c5fd681ff1f,5,2
b9472c5fd681ff1f,6,2
b9472c5fd681ff1f,7,2
b9472c5fd681ff1f,8,3
b9472c5fd681ff1f,9,2
b9472c5fd681ff1f,10,2
b9472c5fd681ff1f,11,3
b9472c5fd681ff1f,12,2
"1428a19a8f814719",1,2
"1428a19a8f814719",2,3
"1428a19a8f814719",3,3
"1428a19a8f814719",4,3
"1428a19a8f814719",5,2
"1428a19a8f814719",6,3
"1428a19a8f814719",7,2
"1428a19a8f814719",8,2
"1428a19a8f814719",9,2
"1428a19a8f814719",10,2
"1428a19a8f814719",11,3
"1428a19a8f814719",12,2
b5301a91dbc59f81,1,3
b5301a91dbc59f81,2,2
b5301a91dbc59f81,3,2
b5301a91dbc59f81,4,3
b5301a91dbc59f81,5,2
b5301a91dbc59f81,6,2
b5301a91dbc59f81,7,2
b5301a91dbc59f81,8,2
b5301a91dbc59f81,9,2
b5301a91dbc59f81,10,3
b5301a91dbc59f81,11,2
b5301a91dbc59f81,12,2
"85289b1557309e5",1,2
"85289b1557309e5",2,2
"85289b1557309e5",3,2
"85289b1557309e5",4,3
"85289b1557309e5",5,3
"85289b1557309e5",6,3
"85289b1557309e5",7,2
"85289b1557309e5",8,3
"85289b1557309e5",9,3
"85289b1557309e5",10,3
"85289b1557309e5",11,2
"85289b1557309e5",12,2
e097ff1c532969b1,1,3
e097ff1c532969b1,2,3
e097ff1c532969b1,3,3
e097ff1c532969b1,4,3
e097ff1c532969b1,5,3
e097ff1c532969b1,6,3
e097ff1c532969b1,7,3
e097ff1c532969b1,8,3
e097ff1c532969b1,9,2
e097ff1c532969b1,10,3
e097ff1c532969b1,11,3
e097ff1c532969b1,12,2
"3d04a3a6026a8e00",1,3
"3d04a3a6026a8e00",3,3
"3d04a3a6026a8e00",4,3
"3d04a3a6026a8e00",5,3
"3d04a3a6026a8e00",6,3
"3d04a3a6026a8e00",7,2
"3d04a3a6026a8e00",8,3
"3d04a3a6026a8e00",9,2
"3d04a3a6026a8e00",10,3
"3d04a3a6026a8e00",11,2
"3d04a3a6026a8e00",12,2
"53f3e34648df5eda",1,3
"53f3e34648df5eda",2,3
"53f3e34648df5eda",3,3
"53f3e34648df5eda",4,3
"53f3e34648df5eda",5,3
"53f3e34648df5eda",6,2
"53f3e34648df5eda",7,2
"53f3e34648df5eda",8,3
"53f3e34648df5eda",9,2
"53f3e34648df5eda",10,2
"53f3e34648df5eda",11,2
"53f3e34648df5eda",12,3
"3020d65d37204122",1,2
"3020d65d37204122",2,3
"3020d65d37204122",3,3
"3020d65d37204122",4,3
"3020d65d37204122",5,3
"3020d65d37204122",6,2
"3020d65d37204122",7,3
"3020d65d37204122",8,3
"3020d65d37204122",9,3
"3020d65d37204122",10,3
"3020d65d37204122",11,3
"3020d65d37204122",12,2
"713fb2e544c4220",1,2
"713fb2e544c4220",2,2
"713fb2e544c4220",3,2
"713fb2e544c4220",4,2
"713fb2e544c4220",5,2
"713fb2e544c4220",6,2
"713fb2e544c4220",7,3
"713fb2e544c4220",8,3
"713fb2e544c4220",9,2
"713fb2e544c4220",10,2
"713fb2e544c4220",11,2
"713fb2e544c4220",12,2
"1cc1b0adc17d5a2b",1,3
"1cc1b0adc17d5a2b",2,3
"1cc1b0adc17d5a2b",3,2
"1cc1b0adc17d5a2b",4,2
"1cc1b0adc17d5a2b",5,3
"1cc1b0adc17d5a2b",6,2
"1cc1b0adc17d5a2b",7,3
"1cc1b0adc17d5a2b",8,3
"1cc1b0adc17d5a2b",9,3
"1cc1b0adc17d5a2b",10,2
"1cc1b0adc17d5a2b",11,3
"1cc1b0adc17d5a2b",12,2
"98e03c6f9337ec9b",1,2
"98e03c6f9337ec9b",2,2
"98e03c6f9337ec9b",3,3
"98e03c6f9337ec9b",4,3
"98e03c6f9337ec9b",5,3
"98e03c6f9337ec9b",6,3
"98e03c6f9337ec9b",7,2
"98e03c6f9337ec9b",8,2
"98e03c6f9337ec9b",9,3
"98e03c6f9337ec9b",10,2
"98e03c6f9337ec9b",11,3
"98e03c6f9337ec9b",12,3
b63b5a56035dc118,1,2
b63b5a56035dc118,2,2
b63b5a56035dc118,3,2
b63b5a56035dc118,4,3
b63b5a56035dc118,5,3
b63b5a56035dc118,6,2
b63b5a56035dc118,7,2
b63b5a56035dc118,8,2
b63b5a56035dc118,9,3
b63b5a56035dc118,10,2
b63b5a56035dc118,11,2
b63b5a56035dc118,12,3
ca48736f113f2ac,1,3
ca48736f113f2ac,2,3
ca48736f113f2ac,3,3
ca48736f113f2ac,4,2
ca48736f113f2ac,5,3
ca48736f113f2ac,6,2
ca48736f113f2ac,7,3
ca48736f113f2ac,8,3
ca48736f113f2ac,9,2
ca48736f113f2ac,10,3
ca48736f113f2ac,11,2
ca48736f113f2ac,12,2
dcc113f1689d80de,1,2
dcc113f1689d80de,2,2
dcc113f1689d80de,3,3
dcc113f1689d80de,4,2
dcc113f1689d80de,5,3
dcc113f1689d80de,6,3
dcc113f1689d80de,7,2
dcc113f1689d80de,8,3
dcc113f1689d80de,9,2
dcc113f1689d80de,10,3
dcc113f1689d80de,11,3
dcc113f1689d80de,12,3
"7b69d8ea98ec60b4",1,2
"7b69d8ea98ec60b4",2,2
"7b69d8ea98ec60b4",3,2
"7b69d8ea98ec60b4",4,3
"7b69d8ea98ec60b4",5,2
"7b69d8ea98ec60b4",6,2
"7b69d8ea98ec60b4",7,2
"7b69d8ea98ec60b4",8,3
"7b69d8ea98ec60b4",9,2
"7b69d8ea98ec60b4",10,3
"7b69d8ea98ec60b4",11,3
"7b69d8ea98ec60b4",12,3
"3da5477c4831a35",1,2
"3da5477c4831a35",2,2
"3da5477c4831a35",3,3
"3da5477c4831a35",4,2
"3da5477c4831a35",5,2
"3da5477c4831a35",6,2
"3da5477c4831a35",7,2
"3da5477c4831a35",8,2
"3da5477c4831a35",9,2
"3da5477c4831a35",10,2
"3da5477c4831a35",11,2
"3da5477c4831a35",12,3
fdee9a7771d80500,1,2
fdee9a7771d80500,2,2
fdee9a7771d80500,3,3
fdee9a7771d80500,4,2
fdee9a7771d80500,5,3
fdee9a7771d80500,6,3
fdee9a7771d80500,7,3
fdee9a7771d80500,8,2
fdee9a7771d80500,9,2
fdee9a7771d80500,10,3
fdee9a7771d80500,11,3
fdee9a7771d80500,12,2
"3f5c961aa2f2c03",1,2
"3f5c961aa2f2c03",2,2
"3f5c961aa2f2c03",3,2
"3f5c961aa2f2c03",4,3
"3f5c961aa2f2c03",5,3
"3f5c961aa2f2c03",6,3
"3f5c961aa2f2c03",7,2
"3f5c961aa2f2c03",8,2
"3f5c961aa2f2c03",9,2
"3f5c961aa2f2c03",10,2
"3f5c961aa2f2c03",11,2
"3f5c961aa2f2c03",12,3
"7b64d87d2f5d907b",1,2
"7b64d87d2f5d907b",2,2
"7b64d87d2f5d907b",3,2
"7b64d87d2f5d907b",4,2
"7b64d87d2f5d907b",5,2
"7b64d87d2f5d907b",6,2
"7b64d87d2f5d907b",7,3
"7b64d87d2f5d907b",8,2
"7b64d87d2f5d907b",9,2
"7b64d87d2f5d907b",10,2
"7b64d87d2f5d907b",11,3
"7b64d87d2f5d907b",12,3
c9bc0679f483e0c9,1,2
c9bc0679f483e0c9,2,2
c9bc0679f483e0c9,3,2
c9bc0679f483e0c9,4,2
c9bc0679f483e0c9,5,3
c9bc0679f483e0c9,6,2
c9bc0679f483e0c9,7,3
c9bc0679f483e0c9,8,3
c9bc0679f483e0c9,9,3
c9bc0679f483e0c9,10,3
c9bc0679f483e0c9,11,3
c9bc0679f483e0c9,12,2
"966daa4193f074e0",1,3
"966daa4193f074e0",2,3
"966daa4193f074e0",3,3
"966daa4193f074e0",4,3
"966daa4193f074e0",5,2
"966daa4193f074e0",6,2
"966daa4193f074e0",7,2
"966daa4193f074e0",8,2
"966daa4193f074e0",9,2
"966daa4193f074e0",10,3
"966daa4193f074e0",11,3
"966daa4193f074e0",12,2
"2c8de8ed23e2a41",1,2
"2c8de8ed23e2a41",2,2
"2c8de8ed23e2a41",3,2
"2c8de8ed23e2a41",4,2
"2c8de8ed23e2a41",5,2
"2c8de8ed23e2a41",6,2
"2c8de8ed23e2a41",7,2
"2c8de8ed23e2a41",8,2
"2c8de8ed23e2a41",9,2
"2c8de8ed23e2a41",10,3
"2c8de8ed23e2a41",11,3
"2c8de8ed23e2a41",12,2
f280a7aeb507148e,1,2
f280a7aeb507148e,2,2
f280a7aeb507148e,3,2
f280a7aeb507148e,4,3
f280a7aeb507148e,5,2
f280a7aeb507148e,6,2
f280a7aeb507148e,7,2
f280a7aeb507148e,8,2
f280a7aeb507148e,9,3
f280a7aeb507148e,10,2
f280a7aeb507148e,11,3
f280a7aeb507148e,12,2
"293073b8cc6cd179",1,3
"293073b8cc6cd179",2,3
"293073b8cc6cd179",3,3
"293073b8cc6cd179",4,2
"293073b8cc6cd179",5,2
"293073b8cc6cd179",6,2
"293073b8cc6cd179",7,2
"293073b8cc6cd179",8,3
"293073b8cc6cd179",9,2
"293073b8cc6cd179",10,2
"293073b8cc6cd179",11,3
"293073b8cc6cd179",12,2
"471eef0dc1f5e829",1,3
"471eef0dc1f5e829",2,3
"471eef0dc1f5e829",3,2
"471eef0dc1f5e829",4,2
"471eef0dc1f5e829",5,2
"471eef0dc1f5e829",6,2
"471eef0dc1f5e829",7,2
"471eef0dc1f5e829",8,2
"471eef0dc1f5e829",9,2
"471eef0dc1f5e829",10,2
"471eef0dc1f5e829",11,2
"471eef0dc1f5e829",12,2
"830ef660344b7bbe",1,2
"830ef660344b7bbe",2,2
"830ef660344b7bbe",3,3
"830ef660344b7bbe",4,3
"830ef660344b7bbe",5,3
"830ef660344b7bbe",6,2
"830ef660344b7bbe",7,3
"830ef660344b7bbe",8,2
"830ef660344b7bbe",9,2
"830ef660344b7bbe",10,2
"830ef660344b7bbe",11,2
"830ef660344b7bbe",12,3
aa599af01adace51,1,2
aa599af01adace51,2,2
aa599af01adace51,3,2
aa599af01adace51,4,3
aa599af01adace51,5,2
aa599af01adace51,6,3
aa599af01adace51,7,3
aa599af01adace51,8,2
aa599af01adace51,9,2
aa599af01adace51,10,2
aa599af01adace51,11,2
aa599af01adace51,12,2
"76823ff6d3e71036",1,2
"76823ff6d3e71036",2,2
"76823ff6d3e71036",3,3
"76823ff6d3e71036",4,3
"76823ff6d3e71036",5,3
"76823ff6d3e71036",6,3
"76823ff6d3e71036",7,3
"76823ff6d3e71036",8,3
"76823ff6d3e71036",9,2
"76823ff6d3e71036",10,2
"76823ff6d3e71036",11,3
"76823ff6d3e71036",12,2
b696a1dd1e3c0251,1,2
b696a1dd1e3c0251,2,2
b696a1dd1e3c0251,3,2
b696a1dd1e3c0251,4,2
b696a1dd1e3c0251,5,2
b696a1dd1e3c0251,6,2
b696a1dd1e3c0251,7,2
b696a1dd1e3c0251,8,3
b696a1dd1e3c0251,9,2
b696a1dd1e3c0251,10,3
b696a1dd1e3c0251,11,2
b696a1dd1e3c0251,12,3
"36a673862bdb4b0a",1,3
"36a673862bdb4b0a",2,3
"36a673862bdb4b0a",3,2
"36a673862bdb4b0a",4,2
"36a673862bdb4b0a",5,2
"36a673862bdb4b0a",6,3
"36a673862bdb4b0a",7,3
"36a673862bdb4b0a",8,2
"36a673862bdb4b0a",9,2
"36a673862bdb4b0a",10,2
"36a673862bdb4b0a",11,3
"36a673862bdb4b0a",12,2
e998a7363f8a47c5,1,3
e998a7363f8a47c5,2,2
e998a7363f8a47c5,3,2
e998a7363f8a47c5,4,2
e998a7363f8a47c5,5,3
e998a7363f8a47c5,6,3
e998a7363f8a47c5,7,2
e998a7363f8a47c5,8,2
e998a7363f8a47c5,9,3
e998a7363f8a47c5,10,3
e998a7363f8a47c5,11,3
e998a7363f8a47c5,12,2
"4f13ea376fe8fa9e",1,2
"4f13ea376fe8fa9e",2,2
"4f13ea376fe8fa9e",3,2
"4f13ea376fe8fa9e",4,3
"4f13ea376fe8fa9e",5,2
"4f13ea376fe8fa9e",6,3
ff9ad644f07ebe1a,1,2
ff9ad644f07ebe1a,2,3
ff9ad644f07ebe1a,3,3
ff9ad644f07ebe1a,4,3
ff9ad644f07ebe1a,5,2
ff9ad644f07ebe1a,6,3
ff9ad644f07ebe1a,7,2
ff9ad644f07ebe1a,8,2
ff9ad644f07ebe1a,9,3
ff9ad644f07ebe1a,10,2
ff9ad644f07ebe1a,11,2
ff9ad644f07ebe1a,12,2
"749feb2ea0b7dadc",1,3
"749feb2ea0b7dadc",2,2
"749feb2ea0b7dadc",3,3
"749feb2ea0b7dadc",4,2
"749feb2ea0b7dadc",5,2
"749feb2ea0b7dadc",6,2
"749feb2ea0b7dadc",7,2
"749feb2ea0b7dadc",8,3
"749feb2ea0b7dadc",9,3
"749feb2ea0b7dadc",10,3
"749feb2ea0b7dadc",11,3
"749feb2ea0b7dadc",12,2
"1200c1009d4cc65f",1,2
"1200c1009d4cc65f",2,2
"1200c1009d4cc65f",3,2
"1200c1009d4cc65f",4,2
"1200c1009d4cc65f",5,3
"1200c1009d4cc65f",6,2
"1200c1009d4cc65f",7,2
"1200c1009d4cc65f",8,2
"1200c1009d4cc65f",9,2
"1200c1009d4cc65f",10,2
"1200c1009d4cc65f",11,2
"1200c1009d4cc65f",12,2
"479f0234f1757692",1,2
"479f0234f1757692",2,2
"479f0234f1757692",3,3
"479f0234f1757692",4,2
"479f0234f1757692",5,3
"479f0234f1757692",6,3
"479f0234f1757692",7,3
"479f0234f1757692",8,3
"479f0234f1757692",9,3
"479f0234f1757692",10,2
"479f0234f1757692",11,3
"479f0234f1757692",12,3
d34890392be91652,1,2
d34890392be91652,2,2
d34890392be91652,3,2
d34890392be91652,4,2
d34890392be91652,5,2
d34890392be91652,6,3
d34890392be91652,7,3
d34890392be91652,8,2
d34890392be91652,9,2
d34890392be91652,10,2
d34890392be91652,11,2
d34890392be91652,12,2
ad8782671307c111,1,2
ad8782671307c111,4,2
ad8782671307c111,5,2
ad8782671307c111,6,2
ad8782671307c111,7,2
ad8782671307c111,8,2
ad8782671307c111,9,2
ad8782671307c111,10,2
ad8782671307c111,11,3
ad8782671307c111,12,2
c31def158f1ff22a,1,3
c31def158f1ff22a,2,3
c31def158f1ff22a,3,2
c31def158f1ff22a,4,3
c31def158f1ff22a,5,3
c31def158f1ff22a,6,3
c31def158f1ff22a,7,3
c31def158f1ff22a,8,2
c31def158f1ff22a,9,2
c31def158f1ff22a,10,2
c31def158f1ff22a,11,3
c31def158f1ff22a,12,2
"28de2bc4cbc7bba3",1,3
"28de2bc4cbc7bba3",2,3
"28de2bc4cbc7bba3",3,2
"28de2bc4cbc7bba3",4,3
"28de2bc4cbc7bba3",5,3
"28de2bc4cbc7bba3",6,2
"28de2bc4cbc7bba3",7,3
"28de2bc4cbc7bba3",8,3
"28de2bc4cbc7bba3",9,2
"28de2bc4cbc7bba3",10,3
"28de2bc4cbc7bba3",11,3
"28de2bc4cbc7bba3",12,3
"9f578dadfd1bf32c",1,2
"9f578dadfd1bf32c",2,2
"9f578dadfd1bf32c",3,2
"9f578dadfd1bf32c",4,2
"9f578dadfd1bf32c",5,3
"9f578dadfd1bf32c",6,3
"9f578dadfd1bf32c",7,3
"9f578dadfd1bf32c",8,3
"9f578dadfd1bf32c",9,2
"9f578dadfd1bf32c",10,3
"9f578dadfd1bf32c",11,3
"9f578dadfd1bf32c",12,2
a24d129cf77fb424,1,3
a24d129cf77fb424,2,3
a24d129cf77fb424,3,3
a24d129cf77fb424,4,3
a24d129cf77fb424,5,2
a24d129cf77fb424,6,2
a24d129cf77fb424,7,3
a24d129cf77fb424,8,3
a24d129cf77fb424,9,2
a24d129cf77fb424,10,3
a24d129cf77fb424,11,3
a24d129cf77fb424,12,3
"942f3a5ec52656ce",1,2
"942f3a5ec52656ce",2,3
"942f3a5ec52656ce",3,3
"942f3a5ec52656ce",4,3
"942f3a5ec52656ce",5,3
"942f3a5ec52656ce",6,3
"942f3a5ec52656ce",7,2
"942f3a5ec52656ce",8,2
"942f3a5ec52656ce",9,2
"942f3a5ec52656ce",10,2
"942f3a5ec52656ce",11,2
"942f3a5ec52656ce",12,3
cc49035552e3cce9,1,2
cc49035552e3cce9,2,2
cc49035552e3cce9,3,2
cc49035552e3cce9,4,2
cc49035552e3cce9,5,3
cc49035552e3cce9,6,2
cc49035552e3cce9,7,2
cc49035552e3cce9,8,2
cc49035552e3cce9,9,3
cc49035552e3cce9,10,2
cc49035552e3cce9,11,3
cc49035552e3cce9,12,2
a0db0b97f8770cad,1,3
a0db0b97f8770cad,2,3
a0db0b97f8770cad,3,3
a0db0b97f8770cad,4,3
a0db0b97f8770cad,5,3
a0db0b97f8770cad,6,3
a0db0b97f8770cad,7,3
a0db0b97f8770cad,8,2
a0db0b97f8770cad,9,2
a0db0b97f8770cad,10,2
a0db0b97f8770cad,11,2
a0db0b97f8770cad,12,2
"7c61fd2f62b59a72",1,2
"64924f6ac87b489b",1,2
"64924f6ac87b489b",2,3
"64924f6ac87b489b",3,2
"64924f6ac87b489b",4,2
"64924f6ac87b489b",5,2
"64924f6ac87b489b",6,3
"64924f6ac87b489b",7,2
"64924f6ac87b489b",8,2
"64924f6ac87b489b",9,2
"64924f6ac87b489b",10,2
"64924f6ac87b489b",11,3
"64924f6ac87b489b",12,3
"2462adad3972e960",1,2
"2462adad3972e960",2,2
"2462adad3972e960",3,3
"2462adad3972e960",4,3
"2462adad3972e960",5,2
"2462adad3972e960",6,2
"2462adad3972e960",7,2
"2462adad3972e960",8,2
"2462adad3972e960",9,3
"2462adad3972e960",10,3
"2462adad3972e960",11,3
"2462adad3972e960",12,2
"84acd108bd0b97e3",1,2
"84acd108bd0b97e3",2,3
"84acd108bd0b97e3",3,2
"84acd108bd0b97e3",4,2
"84acd108bd0b97e3",5,3
"84acd108bd0b97e3",6,3
"84acd108bd0b97e3",7,2
"84acd108bd0b97e3",8,3
"84acd108bd0b97e3",9,3
"84acd108bd0b97e3",10,3
"84acd108bd0b97e3",11,3
"84acd108bd0b97e3",12,2
"84f556a3d0bb96d2",1,3
"84f556a3d0bb96d2",2,3
"84f556a3d0bb96d2",3,2
"6ddd1f7ec36ec711",1,3
"6ddd1f7ec36ec711",2,3
"6ddd1f7ec36ec711",3,2
"6ddd1f7ec36ec711",4,2
"6ddd1f7ec36ec711",5,2
"6ddd1f7ec36ec711",6,3
"6ddd1f7ec36ec711",7,3
"6ddd1f7ec36ec711",8,2
"6ddd1f7ec36ec711",9,2
"6ddd1f7ec36ec711",10,3
"6ddd1f7ec36ec711",11,2
"6ddd1f7ec36ec711",12,2
ab52e6a5dfd130ec,1,3
ab52e6a5dfd130ec,2,3
ab52e6a5dfd130ec,3,3
ab52e6a5dfd130ec,4,3
ab52e6a5dfd130ec,5,3
ab52e6a5dfd130ec,6,3
ab52e6a5dfd130ec,7,3
ab52e6a5dfd130ec,8,3
ab52e6a5dfd130ec,9,3
ab52e6a5dfd130ec,10,3
ab52e6a5dfd130ec,11,3
ab52e6a5dfd130ec,12,3
"1ebc3efcb2fd27b8",1,3
"1ebc3efcb2fd27b8",2,2
"1ebc3efcb2fd27b8",3,3
"1ebc3efcb2fd27b8",4,3
db75c50cfcf84926,1,3
db75c50cfcf84926,2,3
db75c50cfcf84926,3,3
db75c50cfcf84926,4,3
db75c50cfcf84926,5,2
"6e376ce7ab748c62",1,2
"6e376ce7ab748c62",2,3
"6e376ce7ab748c62",3,3
"6e376ce7ab748c62",4,2
"6e376ce7ab748c62",5,3
"6e376ce7ab748c62",6,2
"6e376ce7ab748c62",7,3
"6e376ce7ab748c62",8,2
"6e376ce7ab748c62",9,2
"6e376ce7ab748c62",10,2
"6e376ce7ab748c62",11,2
"6e376ce7ab748c62",12,3
"3ee56e08db4c3cb8",1,2
"3ee56e08db4c3cb8",2,2
"3ee56e08db4c3cb8",3,2
"3ee56e08db4c3cb8",4,2
"3ee56e08db4c3cb8",5,2
df630d5eeb08a6d,1,2
df630d5eeb08a6d,2,2
df630d5eeb08a6d,3,3
df630d5eeb08a6d,4,2
df630d5eeb08a6d,5,2
df630d5eeb08a6d,6,3
df630d5eeb08a6d,7,3
df630d5eeb08a6d,8,3
df630d5eeb08a6d,9,3
df630d5eeb08a6d,10,3
df630d5eeb08a6d,11,3
df630d5eeb08a6d,12,2
"70116a9d8708bbd2",1,3
"70116a9d8708bbd2",2,3
"70116a9d8708bbd2",3,3
"70116a9d8708bbd2",4,3
"70116a9d8708bbd2",5,2
"70116a9d8708bbd2",6,2
"70116a9d8708bbd2",7,2
"70116a9d8708bbd2",8,2
"70116a9d8708bbd2",9,2
"70116a9d8708bbd2",10,3
"70116a9d8708bbd2",11,3
"70116a9d8708bbd2",12,2
a3e6eabee0c9ab0d,1,3
a3e6eabee0c9ab0d,2,3
a3e6eabee0c9ab0d,3,3
a3e6eabee0c9ab0d,4,3
a3e6eabee0c9ab0d,5,2
a3e6eabee0c9ab0d,6,2
a3e6eabee0c9ab0d,7,3
a3e6eabee0c9ab0d,8,3
"2c4b7b99bdc9aa34",1,2
"2c4b7b99bdc9aa34",2,2
"2c4b7b99bdc9aa34",3,3
"2c4b7b99bdc9aa34",4,3
"2c4b7b99bdc9aa34",5,3
"2c4b7b99bdc9aa34",6,2
"2c4b7b99bdc9aa34",7,2
"2c4b7b99bdc9aa34",8,2
"2c4b7b99bdc9aa34",9,3
"2c4b7b99bdc9aa34",10,2
"2c4b7b99bdc9aa34",11,3
"2c4b7b99bdc9aa34",12,3
"91609a6608f8a293",1,2
"91609a6608f8a293",2,2
"91609a6608f8a293",3,2
"91609a6608f8a293",4,3
"91609a6608f8a293",5,3
"91609a6608f8a293",6,3
"91609a6608f8a293",7,3
"91609a6608f8a293",8,3
"91609a6608f8a293",9,3
"91609a6608f8a293",10,3
"91609a6608f8a293",11,3
"91609a6608f8a293",12,2
ef76fcf08c9c41d4,1,2
ef76fcf08c9c41d4,2,2
ef76fcf08c9c41d4,3,3
ef76fcf08c9c41d4,4,2
ef76fcf08c9c41d4,5,2
ef76fcf08c9c41d4,6,3
ef76fcf08c9c41d4,7,3
ef76fcf08c9c41d4,8,2
ef76fcf08c9c41d4,9,3
ef76fcf08c9c41d4,10,2
ef76fcf08c9c41d4,11,2
ef76fcf08c9c41d4,12,2
"609799b658f786f7",1,3
"609799b658f786f7",2,3
"609799b658f786f7",3,3
"609799b658f786f7",4,2
"609799b658f786f7",5,3
"609799b658f786f7",6,2
"609799b658f786f7",7,2
"609799b658f786f7",8,2
"609799b658f786f7",9,3
"609799b658f786f7",10,2
"609799b658f786f7",11,3
"609799b658f786f7",12,2
ee2cfa583112bbed,1,3
ee2cfa583112bbed,2,2
ee2cfa583112bbed,3,2
ee2cfa583112bbed,4,2
ee2cfa583112bbed,5,2
ee2cfa583112bbed,6,2
ee2cfa583112bbed,7,2
ee2cfa583112bbed,8,2
ee2cfa583112bbed,9,2
ee2cfa583112bbed,10,3
ee2cfa583112bbed,11,3
